Path_Index,Voltage_V,Target_Energetic_Span_eV,Steps,Pathway_Topology,Base_dG_List,Is_PCET_List
2,0.3,2.665,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,0.4,2.965,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,0.5,3.265,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,0.6,3.8861,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,0.7,4.6861,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,0.8,5.4861,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,0.9,6.2861,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,1.0,7.0861,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,1.1,7.8861,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,1.2,8.6861,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,1.3,9.4861,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,1.4,10.2861,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,1.5,11.1818,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,1.6,12.0818,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,1.7,12.9818,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,1.8,13.8818,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,1.9,14.7818,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
2,2.0,15.6818,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*CHO) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.2087|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-2.0,0.9495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-1.9,1.0495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-1.8,1.1495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-1.7,1.2495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-1.6,1.3495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-1.5,1.4495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-1.4,1.5495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-1.3,1.6495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-1.2,1.7495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-1.1,1.8495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-1.0,1.9495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-0.9,2.0495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-0.8,2.1495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-0.7,2.2495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-0.6,2.3495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-0.5,2.4495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-0.4,2.5495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-0.3,2.6495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-0.2,2.9058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,-0.1,3.2058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,0.0,3.5058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,0.1,3.8058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,0.2,4.1058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,0.3,4.4058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,0.4,4.7058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,0.5,5.0058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,0.6,5.6269,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,0.7,6.4269,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,0.8,7.2269,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,0.9,8.0269,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,1.0,8.8269,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,1.1,9.6269,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,1.2,10.4269,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,1.3,11.2269,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,1.4,12.0269,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,1.5,12.9226,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,1.6,13.8226,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,1.7,14.7226,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,1.8,15.6226,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,1.9,16.5226,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
3,2.0,17.4226,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCHO) -> (*COHCH2O) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-0.2395|-0.6508|-0.6015|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|1|0|1|1|1|1|1|1
4,-2.0,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*COHCHOH) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3623|-0.8901|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|0|1|1|1|1|1|1|1
4,-1.9,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*COHCHOH) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3623|-0.8901|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|0|1|1|1|1|1|1|1
4,-1.8,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*COHCHOH) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3623|-0.8901|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|0|1|1|1|1|1|1|1
4,-1.7,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*COHCHOH) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3623|-0.8901|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|0|1|1|1|1|1|1|1
4,-1.6,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*COHCHOH) -> (*COHCH2OH) -> (*CHOHCH2OH) -> (CH2OHCH2OH) -> (*CH2OHCH2) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3623|-0.8901|-0.4852|-1.1691|0.4672|-1.4043,0|1|1|0|1|1|1|1|1|1|1
